job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,received_callback,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality,sample_weight
436,Chicago,finance_insurance_real_estate,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Latoya,black,f,4,1,1,1,5,1,0,0,0,1,1,high,1.1989795918367345
436,Chicago,finance_insurance_real_estate,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Laurie,white,f,4,1,0,0,7,1,0,0,0,1,0,low,0.8010204081632653
438,Chicago,business_and_personal_service,retail_sales,0.0,0,unknown,1,1,0,,0,0,none_listed,0,Aisha,black,f,4,1,0,0,14,0,0,0,0,0,1,high,1.1989795918367345
437,Chicago,business_and_personal_service,manager,0.0,0,private,1,0,0,some,1,0,none_listed,0,Allison,white,f,4,1,0,1,12,1,0,0,0,1,0,low,0.8010204081632653
437,Chicago,business_and_personal_service,manager,0.0,0,private,1,0,0,some,1,0,none_listed,0,Ebony,black,f,4,1,0,0,7,1,1,0,1,1,1,high,1.1989795918367345
438,Chicago,business_and_personal_service,retail_sales,0.0,0,unknown,1,1,0,,0,0,none_listed,0,Jermaine,black,m,3,0,0,0,3,0,1,0,0,1,0,low,1.1989795918367345
438,Chicago,business_and_personal_service,retail_sales,0.0,0,unknown,1,1,0,,0,0,none_listed,0,Kristen,white,f,2,0,0,0,1,0,1,0,0,0,0,low,0.8010204081632653
437,Chicago,business_and_personal_service,manager,0.0,0,private,1,0,0,some,1,0,none_listed,0,Latonya,black,f,4,1,1,0,5,1,0,0,0,1,0,low,1.1989795918367345
437,Chicago,business_and_personal_service,manager,0.0,0,private,1,0,0,some,1,0,none_listed,0,Laurie,white,f,4,1,0,1,21,1,0,0,0,1,1,high,0.8010204081632653
438,Chicago,business_and_personal_service,retail_sales,0.0,0,unknown,1,1,0,,0,0,none_listed,0,Laurie,white,f,4,1,0,0,2,1,1,0,0,1,1,high,0.8010204081632653
439,Chicago,manufacturing,clerical,,0,private,1,0,0,,1,0,none_listed,0,Anne,white,f,4,1,0,0,7,1,0,0,0,1,0,low,0.8010204081632653
440,Chicago,business_and_personal_service,sales_rep,0.0,1,unknown,0,0,0,,0,0,none_listed,1,Brendan,white,m,4,1,0,0,10,1,0,0,0,1,1,high,0.8010204081632653
440,Chicago,business_and_personal_service,sales_rep,0.0,1,unknown,0,0,0,,0,0,none_listed,0,Kareem,black,m,4,1,0,0,10,0,1,0,0,1,1,high,1.1989795918367345
439,Chicago,manufacturing,clerical,,0,private,1,0,0,,1,0,none_listed,0,Keisha,black,f,3,0,0,0,7,1,0,1,0,1,1,high,1.1989795918367345
440,Chicago,business_and_personal_service,sales_rep,0.0,1,unknown,0,0,0,,0,0,none_listed,1,Matthew,white,m,4,1,0,0,6,1,1,0,1,1,0,low,0.8010204081632653
439,Chicago,manufacturing,clerical,,0,private,1,0,0,,1,0,none_listed,0,Meredith,white,f,4,1,1,1,6,1,0,0,0,1,1,high,0.8010204081632653
439,Chicago,manufacturing,clerical,,0,private,1,0,0,,1,0,none_listed,0,Tanisha,black,f,2,0,0,0,6,1,0,0,0,0,0,low,1.1989795918367345
440,Chicago,business_and_personal_service,sales_rep,0.0,1,unknown,0,0,0,,0,0,none_listed,1,Tanisha,black,f,3,0,0,1,11,1,1,0,0,1,0,low,1.1989795918367345
125,Boston,business_and_personal_service,manager,0.0,1,private,1,0,0,3,0,0,none_listed,0,Aisha,black,f,4,1,0,1,14,1,1,1,0,0,0,high,1.1989795918367345
125,Boston,business_and_personal_service,manager,0.0,1,private,1,0,0,3,0,0,none_listed,0,Allison,white,f,4,1,0,0,8,1,0,0,0,0,0,low,0.8010204081632653
73,Boston,wholesale_and_retail_trade,manager,0.0,1,private,1,0,0,3,0,0,none_listed,0,Allison,white,f,4,1,0,0,18,1,0,1,0,0,0,high,0.8010204081632653
201,Boston,other_service,retail_sales,0.0,0,private,1,0,0,some,0,0,none_listed,0,Anne,white,f,4,1,0,0,7,0,0,0,0,1,0,low,0.8010204081632653
184,Boston,wholesale_and_retail_trade,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Brendan,white,m,2,0,1,0,8,0,0,0,0,1,0,low,0.8010204081632653
100,Boston,other_service,manager,0.0,0,private,1,0,0,some,0,0,none_listed,0,Brett,white,m,4,1,0,0,26,0,0,0,0,0,0,low,0.8010204081632653
1,Boston,manufacturing,manager,0.0,1,private,1,0,1,3,0,0,some_college,0,Brett,white,m,4,1,0,0,18,1,0,1,0,0,0,high,0.8010204081632653
184,Boston,wholesale_and_retail_trade,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Brett,white,m,4,1,0,1,6,1,1,1,0,0,1,high,0.8010204081632653
201,Boston,other_service,retail_sales,0.0,0,private,1,0,0,some,0,0,none_listed,0,Ebony,black,f,4,1,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
73,Boston,wholesale_and_retail_trade,manager,0.0,1,private,1,0,0,3,0,0,none_listed,0,Geoffrey,white,m,4,1,0,0,26,0,0,0,0,0,0,low,0.8010204081632653
125,Boston,business_and_personal_service,manager,0.0,1,private,1,0,0,3,0,0,none_listed,0,Jay,white,m,4,1,0,0,18,1,0,1,0,0,0,high,0.8010204081632653
225,Boston,other_service,manager,0.0,1,nonprofit,1,0,1,2,0,0,some_college,0,Jill,white,f,4,1,0,0,18,1,0,1,0,0,0,high,0.8010204081632653
225,Boston,other_service,manager,0.0,1,nonprofit,1,0,1,2,0,0,some_college,0,Keisha,black,f,4,1,0,0,8,1,0,0,0,0,0,low,1.1989795918367345
184,Boston,wholesale_and_retail_trade,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Keisha,black,f,4,1,1,0,10,1,0,0,1,1,1,high,1.1989795918367345
73,Boston,wholesale_and_retail_trade,manager,0.0,1,private,1,0,0,3,0,0,none_listed,0,Kenya,black,f,4,1,0,0,8,1,0,0,0,0,0,low,1.1989795918367345
100,Boston,other_service,manager,0.0,0,private,1,0,0,some,0,0,none_listed,0,Kenya,black,f,4,1,0,1,14,1,1,1,0,0,0,high,1.1989795918367345
1,Boston,manufacturing,manager,0.0,1,private,1,0,1,3,0,0,some_college,0,Lakisha,black,f,4,1,0,0,26,0,0,0,0,0,0,low,1.1989795918367345
100,Boston,other_service,manager,0.0,0,private,1,0,0,some,0,0,none_listed,0,Latoya,black,f,4,1,0,0,8,1,0,0,0,0,0,low,1.1989795918367345
73,Boston,wholesale_and_retail_trade,manager,0.0,1,private,1,0,0,3,0,0,none_listed,0,Latoya,black,f,4,1,0,1,14,1,1,1,0,0,0,high,1.1989795918367345
100,Boston,other_service,manager,0.0,0,private,1,0,0,some,0,0,none_listed,0,Laurie,white,f,4,1,0,0,18,1,0,1,0,0,0,high,0.8010204081632653
1,Boston,manufacturing,manager,0.0,1,private,1,0,1,3,0,0,some_college,0,Matthew,white,m,4,1,0,0,8,1,0,0,0,0,0,low,0.8010204081632653
225,Boston,other_service,manager,0.0,1,nonprofit,1,0,1,2,0,0,some_college,0,Rasheed,black,m,4,1,0,1,14,1,1,1,0,0,0,high,1.1989795918367345
225,Boston,other_service,manager,0.0,1,nonprofit,1,0,1,2,0,0,some_college,0,Sarah,white,f,4,1,0,0,26,0,0,0,0,0,0,low,0.8010204081632653
201,Boston,other_service,retail_sales,0.0,0,private,1,0,0,some,0,0,none_listed,0,Sarah,white,f,4,1,0,1,2,1,0,1,1,0,1,high,0.8010204081632653
125,Boston,business_and_personal_service,manager,0.0,1,private,1,0,0,3,0,0,none_listed,0,Tamika,black,f,4,1,0,0,26,0,0,0,0,0,0,low,1.1989795918367345
1,Boston,manufacturing,manager,0.0,1,private,1,0,1,3,0,0,some_college,0,Tanisha,black,f,4,1,0,1,14,1,1,1,0,0,0,high,1.1989795918367345
201,Boston,other_service,retail_sales,0.0,0,private,1,0,0,some,0,0,none_listed,0,Tanisha,black,f,4,1,0,1,8,1,0,1,0,0,1,high,1.1989795918367345
184,Boston,wholesale_and_retail_trade,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Tremayne,black,m,1,0,0,0,10,0,0,0,0,1,0,low,1.1989795918367345
441,Chicago,business_and_personal_service,manager,0.0,1,private,1,0,0,5,1,0,none_listed,1,Lakisha,black,f,4,1,0,1,8,1,0,0,0,0,1,high,1.1989795918367345
441,Chicago,business_and_personal_service,manager,0.0,1,private,1,0,0,5,1,0,none_listed,1,Meredith,white,f,4,1,0,0,8,1,1,1,0,1,1,high,0.8010204081632653
442,Chicago,other_service,secretary,,0,unknown,0,0,0,,0,0,none_listed,0,Anne,white,f,3,0,0,1,9,1,0,0,0,0,0,low,0.8010204081632653
442,Chicago,other_service,secretary,,0,unknown,0,0,0,,0,0,none_listed,0,Latonya,black,f,3,0,0,1,9,1,0,1,0,1,1,high,1.1989795918367345
442,Chicago,other_service,secretary,,0,unknown,0,0,0,,0,0,none_listed,0,Sarah,white,f,4,1,0,1,12,1,0,0,0,0,1,high,0.8010204081632653
442,Chicago,other_service,secretary,,0,unknown,0,0,0,,0,0,none_listed,0,Tamika,black,f,4,1,0,1,15,1,1,0,0,1,0,low,1.1989795918367345
444,Chicago,finance_insurance_real_estate,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Jill,white,f,4,1,1,1,5,1,0,0,0,1,1,high,0.8010204081632653
444,Chicago,finance_insurance_real_estate,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Keisha,black,f,4,1,0,0,11,1,0,0,0,1,0,low,1.1989795918367345
444,Chicago,finance_insurance_real_estate,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Lakisha,black,f,3,0,0,1,3,1,0,1,1,0,1,high,1.1989795918367345
444,Chicago,finance_insurance_real_estate,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Meredith,white,f,2,0,0,0,6,1,0,0,0,0,0,low,0.8010204081632653
445,Chicago,business_and_personal_service,secretary,0.0,0,private,1,1,0,,1,1,none_listed,1,Jill,white,f,4,1,1,1,4,1,0,0,0,1,1,high,0.8010204081632653
445,Chicago,business_and_personal_service,secretary,0.0,0,private,1,1,0,,1,1,none_listed,0,Keisha,black,f,4,1,0,0,5,1,0,0,0,1,0,low,1.1989795918367345
445,Chicago,business_and_personal_service,secretary,0.0,0,private,1,1,0,,1,1,none_listed,0,Lakisha,black,f,3,0,0,1,4,1,0,1,1,0,1,high,1.1989795918367345
445,Chicago,business_and_personal_service,secretary,0.0,0,private,1,1,0,,1,1,none_listed,0,Meredith,white,f,2,0,0,0,6,1,0,0,0,0,0,low,0.8010204081632653
446,Chicago,business_and_personal_service,retail_sales,0.0,0,private,0,0,0,,0,0,none_listed,0,Carrie,white,f,3,0,0,0,7,0,0,0,0,0,0,low,0.8010204081632653
446,Chicago,business_and_personal_service,retail_sales,0.0,0,private,0,0,0,,0,0,none_listed,0,Greg,white,m,4,1,0,1,3,1,1,1,0,0,1,high,0.8010204081632653
446,Chicago,business_and_personal_service,retail_sales,0.0,0,private,0,0,0,,0,0,none_listed,0,Kenya,black,f,4,1,0,0,3,1,1,0,0,0,0,low,1.1989795918367345
446,Chicago,business_and_personal_service,retail_sales,0.0,0,private,0,0,0,,0,0,none_listed,0,Tremayne,black,m,1,0,0,0,4,1,1,1,0,0,1,high,1.1989795918367345
447,Chicago,manufacturing,retail_sales,0.0,0,private,0,0,0,,0,0,none_listed,0,Kenya,black,f,2,0,0,0,4,0,1,0,0,0,0,low,1.1989795918367345
447,Chicago,manufacturing,retail_sales,0.0,0,private,0,0,0,,0,0,none_listed,0,Neil,white,m,2,0,0,0,7,0,0,0,0,1,0,low,0.8010204081632653
448,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,some,1,0,none_listed,0,Emily,white,f,4,1,0,0,11,1,1,0,1,1,1,high,0.8010204081632653
448,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,some,1,0,none_listed,0,Jill,white,f,4,1,0,0,10,1,0,0,0,1,0,low,0.8010204081632653
448,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,some,1,0,none_listed,0,Latonya,black,f,4,1,0,1,12,1,0,0,0,0,0,low,1.1989795918367345
448,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,some,1,0,none_listed,0,Tanisha,black,f,4,1,0,1,10,1,0,1,0,0,1,high,1.1989795918367345
449,Chicago,other_service,secretary,0.0,0,private,1,1,0,,1,1,none_listed,0,Ebony,black,f,4,1,0,0,5,1,0,0,0,1,0,low,1.1989795918367345
449,Chicago,other_service,secretary,0.0,0,private,1,1,0,,1,1,none_listed,0,Kristen,white,f,3,0,0,1,5,1,0,0,0,0,1,high,0.8010204081632653
449,Chicago,other_service,secretary,0.0,0,private,1,1,0,,1,1,none_listed,0,Latonya,black,f,3,0,0,0,6,1,1,1,0,1,1,high,1.1989795918367345
449,Chicago,other_service,secretary,0.0,0,private,1,1,0,,1,1,none_listed,0,Laurie,white,f,4,1,0,1,5,1,0,0,0,1,0,low,0.8010204081632653
450,Chicago,business_and_personal_service,clerical,,0,unknown,1,0,0,1,0,0,none_listed,0,Anne,white,f,3,0,0,0,4,1,0,0,0,1,0,low,0.8010204081632653
450,Chicago,business_and_personal_service,clerical,,0,unknown,1,0,0,1,0,0,none_listed,0,Emily,white,f,4,1,0,1,6,1,0,1,0,0,1,high,0.8010204081632653
450,Chicago,business_and_personal_service,clerical,,0,unknown,1,0,0,1,0,0,none_listed,0,Keisha,black,f,4,1,0,0,25,1,0,0,0,1,0,low,1.1989795918367345
450,Chicago,business_and_personal_service,clerical,,0,unknown,1,0,0,1,0,0,none_listed,0,Tanisha,black,f,4,1,0,1,21,1,0,0,0,1,1,high,1.1989795918367345
451,Chicago,other_service,secretary,,0,unknown,1,0,0,2,1,0,none_listed,0,Allison,white,f,4,1,0,1,6,1,1,0,0,0,1,high,0.8010204081632653
451,Chicago,other_service,secretary,,0,unknown,1,0,0,2,1,0,none_listed,0,Kristen,white,f,3,0,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
451,Chicago,other_service,secretary,,0,unknown,1,0,0,2,1,0,none_listed,0,Latonya,black,f,3,0,0,1,4,1,0,0,0,0,0,low,1.1989795918367345
451,Chicago,other_service,secretary,,0,unknown,1,0,0,2,1,0,none_listed,0,Tanisha,black,f,3,0,0,1,5,1,0,1,0,0,1,high,1.1989795918367345
452,Chicago,finance_insurance_real_estate,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Aisha,black,f,3,0,0,1,9,1,0,0,0,0,0,low,1.1989795918367345
452,Chicago,finance_insurance_real_estate,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Allison,white,f,4,1,0,0,4,1,0,0,0,1,0,low,0.8010204081632653
453,Chicago,wholesale_and_retail_trade,sales_rep,0.0,0,private,1,0,0,some,0,0,none_listed,0,Anne,white,f,3,0,0,0,5,1,0,0,0,1,0,low,0.8010204081632653
453,Chicago,wholesale_and_retail_trade,sales_rep,0.0,0,private,1,0,0,some,0,0,none_listed,0,Latonya,black,f,4,1,0,0,5,1,1,0,0,0,0,low,1.1989795918367345
452,Chicago,finance_insurance_real_estate,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Latoya,black,f,4,1,0,0,4,1,1,0,1,1,1,high,1.1989795918367345
452,Chicago,finance_insurance_real_estate,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Sarah,white,f,4,1,1,1,4,1,0,0,0,1,1,high,0.8010204081632653
454,Chicago,manufacturing,secretary,1.0,0,public,1,0,0,some,1,1,none_listed,0,Aisha,black,f,4,1,0,1,5,1,1,1,0,0,1,high,1.1989795918367345
454,Chicago,manufacturing,secretary,1.0,0,public,1,0,0,some,1,1,none_listed,0,Anne,white,f,4,1,0,0,7,0,1,0,0,1,0,low,0.8010204081632653
454,Chicago,manufacturing,secretary,1.0,0,public,1,0,0,some,1,1,none_listed,0,Latoya,black,f,4,1,0,1,9,0,1,0,0,1,0,low,1.1989795918367345
454,Chicago,manufacturing,secretary,1.0,0,public,1,0,0,some,1,1,none_listed,0,Laurie,white,f,4,1,0,1,7,1,1,1,0,0,1,high,0.8010204081632653
455,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,,1,1,none_listed,0,Anne,white,f,3,0,0,1,9,1,0,0,0,0,0,low,0.8010204081632653
455,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,,1,1,none_listed,1,Carrie,white,f,4,1,0,1,10,1,1,0,0,0,1,high,0.8010204081632653
455,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,,1,1,none_listed,0,Ebony,black,f,4,1,1,0,9,1,0,0,0,1,0,low,1.1989795918367345
455,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,,1,1,none_listed,0,Lakisha,black,f,3,0,0,1,10,1,0,1,0,0,1,high,1.1989795918367345
456,Chicago,other_service,secretary,0.0,0,private,1,1,1,3,1,0,some_college,0,Allison,white,f,4,1,0,0,16,1,0,0,0,0,1,high,0.8010204081632653
456,Chicago,other_service,secretary,0.0,0,private,1,1,1,3,1,0,some_college,0,Keisha,black,f,4,1,0,1,12,1,0,1,0,1,1,high,1.1989795918367345
456,Chicago,other_service,secretary,0.0,0,private,1,1,1,3,1,0,some_college,0,Kristen,white,f,4,1,0,0,11,1,0,0,0,1,0,low,0.8010204081632653
456,Chicago,other_service,secretary,0.0,0,private,1,1,1,3,1,0,some_college,0,Tanisha,black,f,4,1,0,0,13,1,0,0,0,1,0,low,1.1989795918367345
457,Chicago,business_and_personal_service,supervisor,,0,unknown,1,0,0,3,1,0,none_listed,0,Aisha,black,f,3,0,0,1,4,1,1,1,0,1,1,high,1.1989795918367345
457,Chicago,business_and_personal_service,supervisor,,0,unknown,1,0,0,3,1,0,none_listed,0,Emily,white,f,4,1,0,0,4,1,0,0,0,1,0,low,0.8010204081632653
457,Chicago,business_and_personal_service,supervisor,,0,unknown,1,0,0,3,1,0,none_listed,0,Latonya,black,f,4,1,0,0,5,1,0,0,0,0,0,low,1.1989795918367345
457,Chicago,business_and_personal_service,supervisor,,0,unknown,1,0,0,3,1,0,none_listed,0,Sarah,white,f,4,1,0,1,4,1,1,0,0,0,1,high,0.8010204081632653
458,Chicago,finance_insurance_real_estate,supervisor,0.0,0,private,1,0,0,some,1,0,none_listed,0,Geoffrey,white,m,4,1,0,1,12,1,0,1,0,1,1,high,0.8010204081632653
458,Chicago,finance_insurance_real_estate,supervisor,0.0,0,private,1,0,0,some,1,0,none_listed,1,Kareem,black,m,4,1,0,0,3,1,1,0,0,1,0,low,1.1989795918367345
459,Chicago,business_and_personal_service,sales_rep,0.0,1,private,1,0,0,1,1,0,none_listed,0,Kristen,white,f,3,0,0,0,6,1,0,0,0,0,0,low,0.8010204081632653
458,Chicago,finance_insurance_real_estate,supervisor,0.0,0,private,1,0,0,some,1,0,none_listed,0,Rasheed,black,m,4,1,0,1,4,1,1,0,0,0,1,high,1.1989795918367345
458,Chicago,finance_insurance_real_estate,supervisor,0.0,0,private,1,0,0,some,1,0,none_listed,0,Todd,white,m,4,1,0,0,7,1,0,0,0,0,0,low,0.8010204081632653
459,Chicago,business_and_personal_service,sales_rep,0.0,1,private,1,0,0,1,1,0,none_listed,0,Tyrone,black,m,4,1,0,1,5,1,1,1,0,1,0,low,1.1989795918367345
460,Chicago,business_and_personal_service,secretary,0.0,0,private,0,0,0,,0,0,none_listed,0,Brendan,white,m,4,1,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
460,Chicago,business_and_personal_service,secretary,0.0,0,private,0,0,0,,0,0,none_listed,0,Jamal,black,m,4,1,0,0,2,1,0,0,0,0,0,low,1.1989795918367345
460,Chicago,business_and_personal_service,secretary,0.0,0,private,0,0,0,,0,0,none_listed,0,Matthew,white,m,4,1,0,0,6,1,1,1,0,1,1,high,0.8010204081632653
461,Chicago,other_service,retail_sales,,0,unknown,1,0,0,3,0,0,none_listed,1,Meredith,white,f,4,1,0,1,4,0,1,1,0,0,0,high,0.8010204081632653
461,Chicago,other_service,retail_sales,,0,unknown,1,0,0,3,0,0,none_listed,0,Rasheed,black,m,4,1,0,1,4,0,0,1,0,0,1,high,1.1989795918367345
460,Chicago,business_and_personal_service,secretary,0.0,0,private,0,0,0,,0,0,none_listed,1,Tremayne,black,m,4,1,0,1,11,1,0,1,0,1,1,high,1.1989795918367345
462,Chicago,other_service,supervisor,0.0,1,private,1,0,0,3,0,0,none_listed,1,Anne,white,f,4,1,0,1,6,1,0,1,0,0,1,high,0.8010204081632653
462,Chicago,other_service,supervisor,0.0,1,private,1,0,0,3,0,0,none_listed,1,Ebony,black,f,4,1,0,1,6,1,0,1,0,1,1,high,1.1989795918367345
462,Chicago,other_service,supervisor,0.0,1,private,1,0,0,3,0,0,none_listed,1,Kristen,white,f,4,1,0,0,6,1,0,0,0,0,0,low,0.8010204081632653
462,Chicago,other_service,supervisor,0.0,1,private,1,0,0,3,0,0,none_listed,0,Tamika,black,f,4,1,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
464,Chicago,wholesale_and_retail_trade,manager,0.0,0,private,1,0,0,some,0,0,none_listed,0,Aisha,black,f,4,1,0,1,4,0,1,1,0,0,1,high,1.1989795918367345
463,Chicago,other_service,secretary,,1,unknown,1,0,0,3,1,0,none_listed,0,Allison,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
463,Chicago,other_service,secretary,,1,unknown,1,0,0,3,1,0,none_listed,0,Emily,white,f,4,1,0,1,8,1,0,1,0,1,1,high,0.8010204081632653
464,Chicago,wholesale_and_retail_trade,manager,0.0,0,private,1,0,0,some,0,0,none_listed,0,Kristen,white,f,0,0,0,0,4,1,1,1,0,1,1,high,0.8010204081632653
463,Chicago,other_service,secretary,,1,unknown,1,0,0,3,1,0,none_listed,0,Latoya,black,f,4,1,0,1,8,1,0,1,0,0,1,high,1.1989795918367345
463,Chicago,other_service,secretary,,1,unknown,1,0,0,3,1,0,none_listed,0,Tamika,black,f,4,1,0,0,6,1,0,0,0,0,0,low,1.1989795918367345
465,Chicago,business_and_personal_service,secretary,0.0,0,unknown,1,0,0,some,1,0,none_listed,0,Aisha,black,f,4,1,0,1,3,1,0,0,0,0,0,low,1.1989795918367345
465,Chicago,business_and_personal_service,secretary,0.0,0,unknown,1,0,0,some,1,0,none_listed,0,Anne,white,f,4,1,0,1,7,0,1,0,0,0,1,high,0.8010204081632653
465,Chicago,business_and_personal_service,secretary,0.0,0,unknown,1,0,0,some,1,0,none_listed,0,Emily,white,f,4,1,0,0,2,1,0,0,0,1,0,low,0.8010204081632653
466,Chicago,wholesale_and_retail_trade,sales_rep,0.0,1,unknown,1,0,1,,0,0,some_college,0,Jill,white,f,4,1,0,0,6,0,1,0,0,0,0,low,0.8010204081632653
465,Chicago,business_and_personal_service,secretary,0.0,0,unknown,1,0,0,some,1,0,none_listed,0,Keisha,black,f,4,1,0,1,4,1,1,0,0,0,1,high,1.1989795918367345
466,Chicago,wholesale_and_retail_trade,sales_rep,0.0,1,unknown,1,0,1,,0,0,some_college,0,Lakisha,black,f,4,1,1,0,6,0,1,0,0,0,0,low,1.1989795918367345
467,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Ebony,black,f,4,1,0,1,7,1,0,0,0,0,0,low,1.1989795918367345
467,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Kenya,black,f,4,1,0,1,9,1,0,1,0,0,1,high,1.1989795918367345
467,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Kristen,white,f,4,1,0,1,15,1,0,0,0,0,0,low,0.8010204081632653
467,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,,1,0,none_listed,0,Meredith,white,f,4,1,0,1,12,1,0,1,0,0,1,high,0.8010204081632653
469,Chicago,business_and_personal_service,sales_rep,0.0,0,private,1,0,0,some,0,0,none_listed,0,Aisha,black,f,4,1,0,0,6,0,0,0,0,1,0,low,1.1989795918367345
468,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Anne,white,f,4,1,0,1,4,1,0,1,0,0,1,low,0.8010204081632653
469,Chicago,business_and_personal_service,sales_rep,0.0,0,private,1,0,0,some,0,0,none_listed,0,Emily,white,f,4,1,1,0,6,0,1,0,0,0,0,low,0.8010204081632653
468,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Emily,white,f,4,1,0,1,7,1,1,0,0,0,1,high,0.8010204081632653
468,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Kenya,black,f,4,1,0,0,6,1,1,0,0,1,0,low,1.1989795918367345
468,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Latonya,black,f,4,1,0,1,5,1,1,0,0,0,1,high,1.1989795918367345
470,Chicago,wholesale_and_retail_trade,secretary,1.0,1,private,1,0,0,7,1,0,none_listed,0,Anne,white,f,4,1,0,1,7,1,0,1,0,0,1,low,0.8010204081632653
470,Chicago,wholesale_and_retail_trade,secretary,1.0,1,private,1,0,0,7,1,0,none_listed,0,Emily,white,f,4,1,0,1,7,1,1,0,0,0,1,high,0.8010204081632653
470,Chicago,wholesale_and_retail_trade,secretary,1.0,1,private,1,0,0,7,1,0,none_listed,0,Keisha,black,f,4,1,0,0,8,1,1,0,0,1,0,low,1.1989795918367345
470,Chicago,wholesale_and_retail_trade,secretary,1.0,1,private,1,0,0,7,1,0,none_listed,0,Tamika,black,f,4,1,0,1,7,1,1,0,0,0,1,high,1.1989795918367345
471,Chicago,business_and_personal_service,supervisor,0.0,1,private,1,0,0,2,0,0,none_listed,0,Anne,white,f,2,0,0,1,3,1,0,1,0,1,0,low,0.8010204081632653
471,Chicago,business_and_personal_service,supervisor,0.0,1,private,1,0,0,2,0,0,none_listed,0,Emily,white,f,3,0,0,1,3,1,0,1,0,0,1,high,0.8010204081632653
471,Chicago,business_and_personal_service,supervisor,0.0,1,private,1,0,0,2,0,0,none_listed,0,Keisha,black,f,4,1,0,1,5,1,0,1,0,0,1,high,1.1989795918367345
471,Chicago,business_and_personal_service,supervisor,0.0,1,private,1,0,0,2,0,0,none_listed,0,Kenya,black,f,4,1,0,0,4,1,0,0,0,1,0,low,1.1989795918367345
472,Chicago,business_and_personal_service,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Latoya,black,f,3,0,0,0,6,1,0,1,1,1,1,high,1.1989795918367345
472,Chicago,business_and_personal_service,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Neil,white,m,4,1,0,1,3,1,1,1,0,1,1,high,0.8010204081632653
473,Chicago,wholesale_and_retail_trade,secretary,0.0,0,public,1,0,0,2,1,0,none_listed,0,Aisha,black,f,4,1,0,1,6,1,0,0,0,1,0,low,1.1989795918367345
473,Chicago,wholesale_and_retail_trade,secretary,0.0,0,public,1,0,0,2,1,0,none_listed,0,Anne,white,f,3,0,0,1,2,1,0,1,1,0,1,high,0.8010204081632653
